raceId,driverId,constructorId,position,q1,q2,q3
33,13,6,5,0 days 00:01:18.110000,0 days 00:01:17.287000,0 days 00:01:18.874000
33,9,2,6,0 days 00:01:18.684000,0 days 00:01:17.931000,0 days 00:01:18.979000
33,15,7,7,0 days 00:01:18.501000,0 days 00:01:17.541000,0 days 00:01:19.026000
33,10,7,8,0 days 00:01:17.945000,0 days 00:01:17.670000,0 days 00:01:19.118000
33,20,5,9,0 days 00:01:18.559000,0 days 00:01:17.714000,0 days 00:01:19.638000
33,7,5,10,0 days 00:01:18.593000,0 days 00:01:18.102000,0 days 00:01:20.167000
33,14,9,11,0 days 00:01:18.303000,0 days 00:01:18.187000,0 days 00:00:00
33,12,4,12,0 days 00:01:18.300000,0 days 00:01:18.274000,0 days 00:00:00
33,17,9,13,0 days 00:01:18.372000,0 days 00:01:18.354000,0 days 00:00:00
33,6,3,14,0 days 00:01:18.640000,0 days 00:01:18.594000,0 days 00:00:00
33,3,3,15,0 days 00:01:18.740000,0 days 00:01:18.672000,0 days 00:00:00
33,2,2,16,0 days 00:01:18.835000,0 days 00:00:00,0 days 00:00:00
33,22,11,17,0 days 00:01:18.882000,0 days 00:00:00,0 days 00:00:00
33,18,11,18,0 days 00:01:19.100000,0 days 00:00:00,0 days 00:00:00
33,16,10,19,0 days 00:01:19.163000,0 days 00:00:00,0 days 00:00:00
33,21,10,20,0 days 00:01:19.910000,0 days 00:00:00,0 days 00:00:00
34,1,1,1,0 days 00:01:35.566000,0 days 00:01:34.947000,0 days 00:01:36.303000
34,8,6,2,0 days 00:01:35.983000,0 days 00:01:35.355000,0 days 00:01:36.645000
34,13,6,3,0 days 00:01:35.971000,0 days 00:01:35.135000,0 days 00:01:36.889000
34,4,4,4,0 days 00:01:35.769000,0 days 00:01:35.461000,0 days 00:01:36.927000
34,5,1,5,0 days 00:01:35.623000,0 days 00:01:35.216000,0 days 00:01:36.930000
34,17,9,6,0 days 00:01:36.238000,0 days 00:01:35.686000,0 days 00:01:37.083000
34,2,2,7,0 days 00:01:36.224000,0 days 00:01:35.403000,0 days 00:01:37.201000
34,20,5,8,0 days 00:01:35.752000,0 days 00:01:35.386000,0 days 00:01:37.685000
34,15,7,9,0 days 00:01:36.104000,0 days 00:01:35.715000,0 days 00:01:37.934000
34,7,5,10,0 days 00:01:36.239000,0 days 00:01:35.478000,0 days 00:01:38.885000
34,12,4,11,0 days 00:01:36.029000,0 days 00:01:35.722000,0 days 00:00:00
34,9,2,12,0 days 00:01:36.503000,0 days 00:01:35.814000,0 days 00:00:00
34,10,7,13,0 days 00:01:36.210000,0 days 00:01:35.937000,0 days 00:00:00
34,22,11,14,0 days 00:01:36.640000,0 days 00:01:36.079000,0 days 00:00:00
34,3,3,15,0 days 00:01:36.434000,0 days 00:01:36.210000,0 days 00:00:00
34,14,9,16,0 days 00:01:36.731000,0 days 00:00:00,0 days 00:00:00
34,6,3,17,0 days 00:01:36.863000,0 days 00:00:00,0 days 00:00:00
34,18,11,18,0 days 00:01:37.053000,0 days 00:00:00,0 days 00:00:00
34,16,10,19,0 days 00:01:37.730000,0 days 00:00:00,0 days 00:00:00
34,21,10,20,0 days 00:01:37.739000,0 days 00:00:00,0 days 00:00:00
35,13,6,1,0 days 00:01:11.830000,0 days 00:01:11.875000,0 days 00:01:12.368000
35,15,7,2,0 days 00:01:12.226000,0 days 00:01:12.107000,0 days 00:01:12.737000
35,8,6,3,0 days 00:01:12.083000,0 days 00:01:11.950000,0 days 00:01:12.825000
35,1,1,4,0 days 00:01:12.213000,0 days 00:01:11.856000,0 days 00:01:12.830000
35,5,1,5,0 days 00:01:12.366000,0 days 00:01:11.768000,0 days 00:01:12.917000
35,4,4,6,0 days 00:01:12.214000,0 days 00:01:12.090000,0 days 00:01:12.967000
35,20,5,7,0 days 00:01:12.390000,0 days 00:01:11.845000,0 days 00:01:13.082000
35,2,2,8,0 days 00:01:12.371000,0 days 00:01:12.026000,0 days 00:01:13.297000
35,7,5,9,0 days 00:01:12.498000,0 days 00:01:12.075000,0 days 00:01:14.105000
35,10,7,10,0 days 00:01:12.223000,0 days 00:01:11.909000,0 days 00:01:14.230000
35,12,4,11,0 days 00:01:12.348000,0 days 00:01:12.137000,0 days 00:00:00
35,17,9,12,0 days 00:01:12.409000,0 days 00:01:12.289000,0 days 00:00:00
35,9,2,13,0 days 00:01:12.381000,0 days 00:01:12.300000,0 days 00:00:00
35,14,9,14,0 days 00:01:12.690000,0 days 00:01:12.717000,0 days 00:00:00
35,22,11,15,0 days 00:01:12.548000,0 days 00:01:13.139000,0 days 00:00:00
35,6,3,16,0 days 00:01:12.800000,0 days 00:00:00,0 days 00:00:00
35,18,11,17,0 days 00:01:12.810000,0 days 00:00:00,0 days 00:00:00
35,3,3,18,0 days 00:01:13.002000,0 days 00:00:00,0 days 00:00:00
35,21,10,19,0 days 00:01:13.426000,0 days 00:00:00,0 days 00:00:00
35,16,10,20,0 days 00:01:13.508000,0 days 00:00:00,0 days 00:00:00
36,8,6,1,0 days 00:01:26.644000,0 days 00:01:25.644000,0 days 00:01:26.072000
36,4,1,2,0 days 00:01:26.697000,0 days 00:01:25.326000,0 days 00:01:26.493000
36,2,2,3,0 days 00:01:26.895000,0 days 00:01:25.358000,0 days 00:01:26.556000
36,1,1,4,0 days 00:01:26.674000,0 days 00:01:25.577000,0 days 00:01:26.755000
36,9,2,5,0 days 00:01:26.696000,0 days 00:01:25.882000,0 days 00:01:27.347000
36,21,4,6,0 days 00:01:27.270000,0 days 00:01:25.944000,0 days 00:01:27.634000
36,17,9,7,0 days 00:01:26.978000,0 days 00:01:26.623000,0 days 00:01:27.934000
36,15,7,8,0 days 00:01:27.014000,0 days 00:01:26.688000,0 days 00:01:28.404000
36,23,7,9,0 days 00:01:27.328000,0 days 00:01:26.739000,0 days 00:01:28.692000
36,11,8,10,0 days 00:01:27.365000,0 days 00:01:26.758000,0 days 00:01:28.871000
36,19,8,11,0 days 00:01:26.986000,0 days 00:01:26.909000,0 days 00:00:00
36,3,3,12,0 days 00:01:27.596000,0 days 00:01:26.914000,0 days 00:00:00
36,5,4,13,0 days 00:01:27.529000,0 days 00:01:26.964000,0 days 00:00:00
36,18,11,14,0 days 00:01:27.540000,0 days 00:01:27.264000,0 days 00:00:00
36,25,3,15,0 days 00:01:27.479000,0 days 00:01:27.393000,0 days 00:00:00
36,13,6,16,0 days 00:01:26.712000,0 days 00:00:00,0 days 00:00:00
36,22,11,17,0 days 00:01:27.679000,0 days 00:00:00,0 days 00:00:00
36,26,5,18,0 days 00:01:28.305000,0 days 00:00:00,0 days 00:00:00
36,14,9,19,0 days 00:01:28.579000,0 days 00:00:00,0 days 00:00:00
36,24,5,20,0 days 00:01:29.267000,0 days 00:00:00,0 days 00:00:00
36,16,12,21,0 days 00:01:29.339000,0 days 00:00:00,0 days 00:00:00
36,27,12,22,0 days 00:01:31.932000,0 days 00:00:00,0 days 00:00:00
37,13,6,1,0 days 00:01:35.340000,0 days 00:01:34.454000,0 days 00:01:35.043000
37,4,1,2,0 days 00:01:34.942000,0 days 00:01:34.057000,0 days 00:01:35.310000
37,8,6,3,0 days 00:01:35.138000,0 days 00:01:34.687000,0 days 00:01:35.479000
37,1,1,4,0 days 00:01:35.028000,0 days 00:01:34.650000,0 days 00:01:36.045000
37,2,2,5,0 days 00:01:35.617000,0 days 00:01:35.203000,0 days 00:01:36.543000
37,3,3,6,0 days 00:01:35.755000,0 days 00:01:35.380000,0 days 00:01:36.829000
37,9,2,7,0 days 00:01:35.294000,0 days 00:01:34.739000,0 days 00:01:36.839000
37,15,7,8,0 days 00:01:35.666000,0 days 00:01:35.255000,0 days 00:01:36.902000
37,23,7,9,0 days 00:01:35.736000,0 days 00:01:35.595000,0 days 00:01:37.078000
37,17,9,10,0 days 00:01:35.727000,0 days 00:01:35.579000,0 days 00:01:37.345000
37,5,4,11,0 days 00:01:36.092000,0 days 00:01:35.630000,0 days 00:00:00
37,21,4,12,0 days 00:01:35.879000,0 days 00:01:35.706000,0 days 00:00:00
37,14,9,13,0 days 00:01:35.730000,0 days 00:01:35.766000,0 days 00:00:00
37,11,8,14,0 days 00:01:36.430000,0 days 00:01:35.945000,0 days 00:00:00
37,18,11,15,0 days 00:01:35.913000,0 days 00:01:36.088000,0 days 00:00:00
37,24,5,16,0 days 00:01:36.140000,0 days 00:01:36.145000,0 days 00:00:00
37,26,5,17,0 days 00:01:36.578000,0 days 00:00:00,0 days 00:00:00
37,19,8,18,0 days 00:01:36.816000,0 days 00:00:00,0 days 00:00:00
37,22,11,19,0 days 00:01:36.827000,0 days 00:00:00,0 days 00:00:00
37,25,3,20,0 days 00:01:37.326000,0 days 00:00:00,0 days 00:00:00
37,27,12,21,0 days 00:01:38.279000,0 days 00:00:00,0 days 00:00:00
37,16,12,22,0 days 00:01:38.415000,0 days 00:00:00,0 days 00:00:00
38,13,6,1,0 days 00:01:32.443000,0 days 00:01:31.359000,0 days 00:01:32.652000
38,1,1,2,0 days 00:01:32.580000,0 days 00:01:31.752000,0 days 00:01:32.935000
38,8,6,3,0 days 00:01:33.161000,0 days 00:01:31.812000,0 days 00:01:33.131000
38,4,1,4,0 days 00:01:33.049000,0 days 00:01:32.214000,0 days 00:01:33.192000
38,2,2,5,0 days 00:01:33.164000,0 days 00:01:32.154000,0 days 00:01:33.404000
38,9,2,6,0 days 00:01:33.348000,0 days 00:01:32.292000,0 days 00:01:33.710000
38,21,4,7,0 days 00:01:33.556000,0 days 00:01:32.889000,0 days 00:01:34.056000
38,17,9,8,0 days 00:01:33.496000,0 days 00:01:32.808000,0 days 00:01:34.106000
38,15,7,9,0 days 00:01:33.218000,0 days 00:01:32.429000,0 days 00:01:34.154000
38,3,3,10,0 days 00:01:33.349000,0 days 00:01:32.815000,0 days 00:01:34.399000
38,25,3,11,0 days 00:01:33.759000,0 days 00:01:32.915000,0 days 00:00:00
38,5,4,12,0 days 00:01:33.467000,0 days 00:01:32.935000,0 days 00:00:00
38,19,8,13,0 days 00:01:33.299000,0 days 00:01:33.082000,0 days 00:00:00
38,23,7,14,0 days 00:01:33.923000,0 days 00:01:33.294000,0 days 00:00:00
38,22,11,15,0 days 00:01:33.776000,0 days 00:01:33.624000,0 days 00:00:00
38,18,11,16,0 days 00:01:33.967000,0 days 00:01:33.731000,0 days 00:00:00
38,11,8,17,0 days 00:01:33.984000,0 days 00:00:00,0 days 00:00:00
38,24,5,18,0 days 00:01:34.024000,0 days 00:00:00,0 days 00:00:00
38,26,5,19,0 days 00:01:34.333000,0 days 00:00:00,0 days 00:00:00
38,16,12,20,0 days 00:01:35.280000,0 days 00:00:00,0 days 00:00:00
38,14,9,21,0 days 00:01:35.341000,0 days 00:00:00,0 days 00:00:00
38,27,12,22,0 days 00:01:35.533000,0 days 00:00:00,0 days 00:00:00
39,13,6,1,0 days 00:01:21.375000,0 days 00:01:20.597000,0 days 00:01:21.421000
39,4,1,2,0 days 00:01:21.609000,0 days 00:01:20.797000,0 days 00:01:21.451000
39,8,6,3,0 days 00:01:21.802000,0 days 00:01:20.741000,0 days 00:01:21.723000
39,1,1,4,0 days 00:01:21.120000,0 days 00:01:20.713000,0 days 00:01:21.785000
39,9,2,5,0 days 00:01:21.941000,0 days 00:01:21.381000,0 days 00:01:22.253000
39,15,7,6,0 days 00:01:22.501000,0 days 00:01:21.554000,0 days 00:01:22.324000
39,2,2,7,0 days 00:01:21.625000,0 days 00:01:21.113000,0 days 00:01:22.389000
39,5,4,8,0 days 00:01:21.790000,0 days 00:01:21.623000,0 days 00:01:22.568000
39,14,9,9,0 days 00:01:22.491000,0 days 00:01:21.488000,0 days 00:01:22.749000
39,21,4,10,0 days 00:01:22.064000,0 days 00:01:21.677000,0 days 00:01:22.881000
39,3,3,11,0 days 00:01:21.943000,0 days 00:01:21.968000,0 days 00:00:00
39,22,11,12,0 days 00:01:22.502000,0 days 00:01:22.097000,0 days 00:00:00
39,11,8,13,0 days 00:01:22.090000,0 days 00:01:22.115000,0 days 00:00:00
39,18,11,14,0 days 00:01:22.503000,0 days 00:01:22.120000,0 days 00:00:00
39,19,8,15,0 days 00:01:22.295000,0 days 00:00:00,0 days 00:00:00
39,24,5,16,0 days 00:01:22.508000,0 days 00:00:00,0 days 00:00:00
39,23,7,17,0 days 00:01:22.666000,0 days 00:00:00,0 days 00:00:00
39,25,3,18,0 days 00:01:22.769000,0 days 00:00:00,0 days 00:00:00
39,17,9,19,0 days 00:01:23.398000,0 days 00:00:00,0 days 00:00:00
39,16,12,20,0 days 00:01:23.811000,0 days 00:00:00,0 days 00:00:00
39,27,12,21,0 days 00:01:23.990000,0 days 00:00:00,0 days 00:00:00
39,26,5,22,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
40,4,1,1,0 days 00:01:16.059000,0 days 00:01:15.431000,0 days 00:01:15.726000
40,1,1,2,0 days 00:01:15.685000,0 days 00:01:15.479000,0 days 00:01:15.905000
40,13,6,3,0 days 00:01:16.786000,0 days 00:01:16.034000,0 days 00:01:15.967000
40,21,4,4,0 days 00:01:17.596000,0 days 00:01:16.054000,0 days 00:01:16.285000
40,3,3,5,0 days 00:01:16.870000,0 days 00:01:16.100000,0 days 00:01:16.439000
40,17,9,6,0 days 00:01:17.816000,0 days 00:01:16.420000,0 days 00:01:16.784000
40,2,2,7,0 days 00:01:17.385000,0 days 00:01:15.733000,0 days 00:01:16.832000
40,9,2,8,0 days 00:01:17.584000,0 days 00:01:15.576000,0 days 00:01:16.955000
40,22,11,9,0 days 00:01:17.244000,0 days 00:01:16.454000,0 days 00:01:17.498000
40,18,11,10,0 days 00:01:17.297000,0 days 00:01:16.457000,0 days 00:01:17.939000
40,25,3,11,0 days 00:01:17.874000,0 days 00:01:16.662000,0 days 00:00:00
40,24,5,12,0 days 00:01:16.720000,0 days 00:01:16.703000,0 days 00:00:00
40,14,9,13,0 days 00:01:17.204000,0 days 00:01:16.319000,0 days 00:00:00
40,15,7,14,0 days 00:01:17.686000,0 days 00:01:16.988000,0 days 00:00:00
40,5,4,15,0 days 00:01:17.836000,0 days 00:01:17.125000,0 days 00:00:00
40,8,6,16,0 days 00:01:16.251000,0 days 00:00:00,0 days 00:00:00
40,19,8,17,0 days 00:01:18.250000,0 days 00:00:00,0 days 00:00:00
40,26,5,18,0 days 00:01:18.390000,0 days 00:00:00,0 days 00:00:00
40,16,12,19,0 days 00:01:18.418000,0 days 00:00:00,0 days 00:00:00
40,23,7,20,0 days 00:01:18.539000,0 days 00:00:00,0 days 00:00:00
40,11,8,21,0 days 00:01:18.554000,0 days 00:00:00,0 days 00:00:00
40,27,12,22,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
41,1,1,1,0 days 00:01:16.576000,0 days 00:01:15.486000,0 days 00:01:15.707000
41,4,1,2,0 days 00:01:16.562000,0 days 00:01:15.522000,0 days 00:01:16.163000
41,2,2,3,0 days 00:01:17.006000,0 days 00:01:15.960000,0 days 00:01:16.266000
41,8,6,4,0 days 00:01:16.468000,0 days 00:01:16.592000,0 days 00:01:16.411000
41,13,6,5,0 days 00:01:16.756000,0 days 00:01:16.138000,0 days 00:01:16.570000
41,17,9,6,0 days 00:01:17.315000,0 days 00:01:16.257000,0 days 00:01:16.913000
41,3,3,7,0 days 00:01:17.016000,0 days 00:01:16.190000,0 days 00:01:16.919000
41,9,2,8,0 days 00:01:17.267000,0 days 00:01:16.368000,0 days 00:01:16.993000
41,21,4,9,0 days 00:01:16.805000,0 days 00:01:16.288000,0 days 00:01:17.229000
41,15,7,10,0 days 00:01:17.324000,0 days 00:01:16.600000,0 days 00:01:17.747000
41,11,8,11,0 days 00:01:17.490000,0 days 00:01:16.743000,0 days 00:00:00
41,24,5,12,0 days 00:01:17.541000,0 days 00:01:16.760000,0 days 00:00:00
41,22,11,13,0 days 00:01:17.011000,0 days 00:01:17.116000,0 days 00:00:00
41,14,9,14,0 days 00:01:17.436000,0 days 00:01:17.304000,0 days 00:00:00
41,18,11,15,0 days 00:01:17.522000,0 days 00:01:17.541000,0 days 00:00:00
41,26,5,16,0 days 00:01:17.433000,0 days 00:01:17.571000,0 days 00:00:00
41,19,8,17,0 days 00:01:17.542000,0 days 00:00:00,0 days 00:00:00
41,23,7,18,0 days 00:01:17.634000,0 days 00:00:00,0 days 00:00:00
41,25,3,19,0 days 00:01:18.089000,0 days 00:00:00,0 days 00:00:00
41,16,12,20,0 days 00:01:18.536000,0 days 00:00:00,0 days 00:00:00
41,27,12,21,0 days 00:01:19.196000,0 days 00:00:00,0 days 00:00:00
41,5,4,22,0 days 00:01:17.806000,0 days 00:00:00,0 days 00:00:00
42,1,1,1,0 days 00:01:12.563000,0 days 00:01:12.065000,0 days 00:01:12.331000
42,4,1,2,0 days 00:01:12.416000,0 days 00:01:11.926000,0 days 00:01:12.500000
42,13,6,3,0 days 00:01:12.731000,0 days 00:01:12.180000,0 days 00:01:12.703000
42,8,6,4,0 days 00:01:12.732000,0 days 00:01:12.111000,0 days 00:01:12.839000
42,2,2,5,0 days 00:01:12.543000,0 days 00:01:12.188000,0 days 00:01:12.847000
42,5,4,6,0 days 00:01:12.998000,0 days 00:01:12.599000,0 days 00:01:13.308000
42,20,2,7,0 days 00:01:12.711000,0 days 00:01:12.644000,0 days 00:01:13.513000
42,15,7,8,0 days 00:01:13.186000,0 days 00:01:12.828000,0 days 00:01:13.789000
42,17,9,9,0 days 00:01:13.425000,0 days 00:01:12.788000,0 days 00:01:13.871000
42,21,4,10,0 days 00:01:13.168000,0 days 00:01:12.603000,0 days 00:01:13.953000
42,14,9,11,0 days 00:01:13.424000,0 days 00:01:12.873000,0 days 00:00:00
42,23,7,12,0 days 00:01:12.851000,0 days 00:01:12.920000,0 days 00:00:00
42,18,11,13,0 days 00:01:13.306000,0 days 00:01:12.998000,0 days 00:00:00
42,3,3,14,0 days 00:01:13.128000,0 days 00:01:13.060000,0 days 00:00:00
42,22,11,15,0 days 00:01:13.203000,0 days 00:01:13.201000,0 days 00:00:00
42,19,8,16,0 days 00:01:13.164000,0 days 00:01:13.259000,0 days 00:00:00
42,25,3,17,0 days 00:01:13.441000,0 days 00:00:00,0 days 00:00:00
42,11,8,18,0 days 00:01:13.477000,0 days 00:00:00,0 days 00:00:00
42,24,5,19,0 days 00:01:13.484000,0 days 00:00:00,0 days 00:00:00
42,26,5,20,0 days 00:01:13.712000,0 days 00:00:00,0 days 00:00:00
42,16,12,21,0 days 00:01:14.122000,0 days 00:00:00,0 days 00:00:00
42,27,12,22,0 days 00:01:14.597000,0 days 00:00:00,0 days 00:00:00
43,13,6,1,0 days 00:01:15.303000,0 days 00:01:14.822000,0 days 00:01:15.034000
43,1,1,2,0 days 00:01:14.805000,0 days 00:01:14.795000,0 days 00:01:15.104000
43,8,6,3,0 days 00:01:14.872000,0 days 00:01:14.828000,0 days 00:01:15.257000
43,9,2,4,0 days 00:01:15.778000,0 days 00:01:15.066000,0 days 00:01:15.493000
43,21,4,5,0 days 00:01:16.047000,0 days 00:01:15.227000,0 days 00:01:15.674000
43,5,4,6,0 days 00:01:15.524000,0 days 00:01:15.272000,0 days 00:01:15.826000
43,2,2,7,0 days 00:01:15.783000,0 days 00:01:15.149000,0 days 00:01:15.900000
43,15,7,8,0 days 00:01:16.118000,0 days 00:01:15.379000,0 days 00:01:15.935000
43,3,3,9,0 days 00:01:16.092000,0 days 00:01:15.331000,0 days 00:01:16.328000
43,4,1,10,0 days 00:01:15.322000,0 days 00:01:15.084000,0 days 00:00:00
43,23,7,11,0 days 00:01:15.760000,0 days 00:01:15.534000,0 days 00:00:00
43,18,11,12,0 days 00:01:16.113000,0 days 00:01:15.584000,0 days 00:00:00
43,22,11,13,0 days 00:01:16.140000,0 days 00:01:15.761000,0 days 00:00:00
43,17,9,14,0 days 00:01:15.746000,0 days 00:01:15.806000,0 days 00:00:00
43,26,5,15,0 days 00:01:15.980000,0 days 00:01:16.049000,0 days 00:00:00
43,14,9,16,0 days 00:01:15.915000,0 days 00:00:00,0 days 00:00:00
43,24,5,17,0 days 00:01:16.142000,0 days 00:00:00,0 days 00:00:00
43,25,3,18,0 days 00:01:16.241000,0 days 00:00:00,0 days 00:00:00
43,19,8,19,0 days 00:01:16.366000,0 days 00:00:00,0 days 00:00:00
43,27,12,20,0 days 00:01:17.826000,0 days 00:00:00,0 days 00:00:00
43,16,12,21,0 days 00:01:17.915000,0 days 00:00:00,0 days 00:00:00
43,11,8,22,0 days 00:01:16.244000,0 days 00:00:00,0 days 00:00:00
44,1,1,1,0 days 00:01:19.885000,0 days 00:01:19.400000,0 days 00:01:19.997000
44,8,6,2,0 days 00:01:19.753000,0 days 00:01:19.252000,0 days 00:01:20.099000
44,4,1,3,0 days 00:01:19.330000,0 days 00:01:19.152000,0 days 00:01:20.147000
44,13,6,4,0 days 00:01:19.790000,0 days 00:01:19.421000,0 days 00:01:20.265000
44,9,2,5,0 days 00:01:20.294000,0 days 00:01:20.054000,0 days 00:01:20.401000
44,23,7,6,0 days 00:01:20.513000,0 days 00:01:19.860000,0 days 00:01:20.516000
44,5,4,7,0 days 00:01:20.570000,0 days 00:01:20.077000,0 days 00:01:20.721000
44,21,4,8,0 days 00:01:20.842000,0 days 00:01:20.042000,0 days 00:01:20.775000
44,2,2,9,0 days 00:01:20.534000,0 days 00:01:20.178000,0 days 00:01:20.894000
44,15,7,10,0 days 00:01:21.150000,0 days 00:01:20.133000,0 days 00:01:21.240000
44,17,9,11,0 days 00:01:20.583000,0 days 00:01:20.235000,0 days 00:00:00
44,14,9,12,0 days 00:01:21.154000,0 days 00:01:20.329000,0 days 00:00:00
44,25,3,13,0 days 00:01:20.830000,0 days 00:01:20.350000,0 days 00:00:00
44,22,11,14,0 days 00:01:21.169000,0 days 00:01:20.364000,0 days 00:00:00
44,26,5,15,0 days 00:01:20.834000,0 days 00:01:20.515000,0 days 00:00:00
44,24,5,16,0 days 00:01:21.160000,0 days 00:01:20.823000,0 days 00:00:00
44,3,3,17,0 days 00:01:21.219000,0 days 00:00:00,0 days 00:00:00
44,18,11,18,0 days 00:01:21.335000,0 days 00:00:00,0 days 00:00:00
44,19,8,19,0 days 00:01:21.448000,0 days 00:00:00,0 days 00:00:00
44,16,12,20,0 days 00:01:22.019000,0 days 00:00:00,0 days 00:00:00
44,11,8,21,0 days 00:01:22.045000,0 days 00:00:00,0 days 00:00:00
44,27,12,22,0 days 00:01:22.586000,0 days 00:00:00,0 days 00:00:00
45,8,6,1,0 days 00:01:31.522000,0 days 00:01:31.237000,0 days 00:01:31.450000
45,4,1,2,0 days 00:01:31.074000,0 days 00:01:30.983000,0 days 00:01:31.741000
45,13,6,3,0 days 00:01:31.447000,0 days 00:01:30.912000,0 days 00:01:31.778000
45,2,2,4,0 days 00:01:31.889000,0 days 00:01:31.652000,0 days 00:01:31.840000
45,9,2,5,0 days 00:01:31.961000,0 days 00:01:31.444000,0 days 00:01:32.123000
45,17,9,6,0 days 00:01:32.629000,0 days 00:01:31.661000,0 days 00:01:32.476000
45,5,4,7,0 days 00:01:32.594000,0 days 00:01:31.783000,0 days 00:01:32.478000
45,15,7,8,0 days 00:01:32.381000,0 days 00:01:31.859000,0 days 00:01:32.501000
45,23,7,9,0 days 00:01:32.446000,0 days 00:01:31.843000,0 days 00:01:32.570000
45,1,1,10,0 days 00:01:31.587000,0 days 00:01:31.185000,0 days 00:01:33.833000
45,3,3,11,0 days 00:01:32.117000,0 days 00:01:31.978000,0 days 00:00:00
45,25,3,12,0 days 00:01:32.173000,0 days 00:01:31.996000,0 days 00:00:00
45,21,4,13,0 days 00:01:32.378000,0 days 00:01:32.010000,0 days 00:00:00
45,22,11,14,0 days 00:01:32.674000,0 days 00:01:32.221000,0 days 00:00:00
45,19,8,15,0 days 00:01:32.793000,0 days 00:01:32.451000,0 days 00:00:00
45,11,8,16,0 days 00:01:32.678000,0 days 00:01:32.838000,0 days 00:00:00
45,18,11,17,0 days 00:01:32.983000,0 days 00:00:00,0 days 00:00:00
45,26,5,18,0 days 00:01:33.038000,0 days 00:00:00,0 days 00:00:00
45,24,5,19,0 days 00:01:33.148000,0 days 00:00:00,0 days 00:00:00
45,14,9,20,0 days 00:01:33.151000,0 days 00:00:00,0 days 00:00:00
45,16,12,21,0 days 00:01:34.500000,0 days 00:00:00,0 days 00:00:00
45,28,12,22,0 days 00:01:35.940000,0 days 00:00:00,0 days 00:00:00
46,4,1,1,0 days 00:01:20.425000,0 days 00:01:19.661000,0 days 00:01:19.674000
46,1,1,2,0 days 00:01:19.570000,0 days 00:01:19.301000,0 days 00:01:19.781000
46,2,2,3,0 days 00:01:20.751000,0 days 00:01:20.322000,0 days 00:01:20.259000
46,8,6,4,0 days 00:01:20.435000,0 days 00:01:20.107000,0 days 00:01:20.410000
46,3,3,5,0 days 00:01:20.547000,0 days 00:01:20.188000,0 days 00:01:20.632000
46,23,7,6,0 days 00:01:20.449000,0 days 00:01:20.455000,0 days 00:01:20.714000
46,9,2,7,0 days 00:01:20.366000,0 days 00:01:20.703000,0 days 00:01:20.876000
46,21,4,8,0 days 00:01:21.645000,0 days 00:01:20.590000,0 days 00:01:21.079000
46,15,7,9,0 days 00:01:20.481000,0 days 00:01:19.951000,0 days 00:01:21.206000
46,17,9,10,0 days 00:01:20.794000,0 days 00:01:20.439000,0 days 00:01:21.256000
46,14,9,11,0 days 00:01:21.291000,0 days 00:01:20.718000,0 days 00:00:00
46,5,4,12,0 days 00:01:20.285000,0 days 00:01:20.779000,0 days 00:00:00
46,25,3,13,0 days 00:01:21.243000,0 days 00:01:20.865000,0 days 00:00:00
46,13,6,14,0 days 00:01:20.408000,0 days 00:01:21.021000,0 days 00:00:00
